institution,year,rank,score
60021361,2019,622,36
60021361,2020,611,39
60021362,2000,1481,1
60021362,2001,1531,1
60021362,2002,1581,1
60021362,2003,1627,1
60021362,2004,1694,1
60021362,2013,2543,1
60021362,2014,2623,1
60021362,2015,2258,2
60021362,2016,2290,2
60021362,2017,2054,3
60021362,2018,2410,2
60021362,2019,2476,2
60021362,2020,3168,1
60021379,2010,2287,1
60021379,2011,2363,1
60021379,2012,2446,1
60021379,2013,2091,2
60021379,2014,2166,2
60021379,2015,2723,1
60021379,2016,2778,1
60021379,2017,2336,2
60021379,2018,2410,2
60021379,2019,2476,2
60021379,2020,2219,3
60021492,1996,858,2
60021492,1997,998,2
60021492,1998,1121,2
60021492,1999,1164,2
60021492,2000,1058,3
60021492,2001,1531,1
60021492,2002,1288,2
60021492,2003,1341,2
60021492,2004,1421,2
60021492,2005,1759,1
60021492,2006,1857,1
60021492,2009,2176,1
60021492,2010,1855,2
60021492,2011,1924,2
60021492,2012,2015,2
60021492,2013,2091,2
60021492,2014,1891,3
60021492,2015,2258,2
60021492,2016,2290,2
60021492,2017,2336,2
60021492,2018,2410,2
60021497,1994,618,1
60021497,1995,584,3
60021497,1996,575,5
60021497,1997,578,7
60021497,1998,556,10
60021497,1999,511,13
60021497,2000,478,16
60021497,2001,494,16
60021497,2002,453,20
60021497,2003,454,21
60021497,2004,372,32
60021497,2005,365,36
60021497,2006,346,42
60021497,2007,357,43
60021497,2008,365,45
60021497,2009,429,38
60021497,2010,489,34
60021497,2011,529,33
60021497,2012,553,33
60021497,2013,544,36
60021497,2014,536,39
60021497,2015,537,40
60021497,2016,541,41
60021497,2017,518,45
60021497,2018,558,41
60021497,2019,628,35
60021497,2020,594,41
60021501,1994,618,1
60021501,1995,868,1
60021501,1996,1086,1
60021501,1997,998,2
60021501,1998,962,3
60021501,1999,1164,2
60021501,2000,938,4
60021501,2001,961,4
60021501,2002,1129,3
60021501,2003,1341,2
60021501,2004,1421,2
60021501,2007,1963,1
60021501,2008,2085,1
60021501,2009,2176,1
60021501,2010,2287,1
60021501,2011,2363,1
60021501,2014,2623,1
60021501,2015,2258,2
60021501,2016,2290,2
60021501,2017,2054,3
60021501,2018,1890,4
60021501,2019,2154,3
60021501,2020,2003,4
60021508,1994,317,4
60021508,1995,339,8
60021508,1996,306,15
60021508,1997,234,31
60021508,1998,219,42
60021508,1999,180,56
60021508,2000,167,65
60021508,2001,151,74
60021508,2002,157,73
60021508,2003,154,81
60021508,2004,158,84
60021508,2005,164,87
60021508,2006,179,90
60021508,2007,185,95
60021508,2008,198,94
60021508,2009,210,93
60021508,2010,210,98
60021508,2011,189,112
60021508,2012,172,125
60021508,2013,169,136
60021508,2014,153,150
60021508,2015,146,164
60021508,2016,145,164
60021508,2017,150,162
60021508,2018,144,176
60021508,2019,139,183
60021508,2020,140,189
60021523,1994,383,3
60021523,1995,506,4
60021523,1996,431,9
60021523,1997,399,14
60021523,1998,414,18
60021523,1999,442,17
60021523,2000,406,21
60021523,2001,404,22
60021523,2002,398,25
60021523,2003,387,28
60021523,2004,344,36
60021523,2005,347,38
60021523,2006,350,41
60021523,2007,395,37
60021523,2008,409,38
60021523,2009,429,38
60021523,2010,413,42
60021523,2011,412,44
60021523,2012,405,50
60021523,2013,421,50
60021523,2014,443,50
60021523,2015,411,58
60021523,2016,430,57
60021523,2017,449,55
60021523,2018,450,57
60021523,2019,401,67
60021523,2020,441,64
60021543,2017,2831,1
60021543,2018,2944,1
60021543,2019,3037,1
60021543,2020,3168,1
60021547,2020,3168,1
60021562,1994,270,5
60021562,1995,247,12
60021562,1996,196,27
60021562,1997,141,50
60021562,1998,152,62
60021562,1999,117,87
60021562,2000,102,101
60021562,2001,106,101
60021562,2002,109,98
60021562,2003,123,97
60021562,2004,167,81
60021562,2005,211,71
60021562,2006,195,82
60021562,2007,204,83
60021562,2008,193,96
60021562,2009,177,110
60021562,2010,162,122
60021562,2011,182,116
60021562,2012,186,120
60021562,2013,179,128
60021562,2014,204,119
60021562,2015,211,119
60021562,2016,226,116
60021562,2017,219,120
60021562,2018,234,116
60021562,2019,226,121
60021562,2020,224,129
60021582,1999,1426,1
60021582,2000,1481,1
60021582,2001,1252,2
60021582,2002,1288,2
60021582,2003,1341,2
60021582,2004,1421,2
60021582,2005,1474,2
60021582,2006,1543,2
60021582,2007,1631,2
60021582,2008,1728,2
60021582,2009,2176,1
60021582,2010,1616,3
60021582,2011,1924,2
60021582,2012,1766,3
60021582,2013,1814,3
60021582,2014,1891,3
60021582,2015,2723,1
60021582,2016,2778,1
60021582,2020,3168,1
60021584,1995,685,2
60021584,1996,858,2
60021584,1997,765,4
60021584,1998,795,5
60021584,1999,823,5
60021584,2000,938,4
60021584,2001,961,4
60021584,2002,1129,3
60021584,2003,1341,2
60021584,2004,1110,4
60021584,2005,1284,3
60021584,2006,1359,3
60021584,2007,1433,3
60021584,2008,1341,4
60021584,2009,1800,2
60021584,2010,1855,2
60021584,2011,1924,2
60021584,2012,2446,1
60021584,2013,2543,1
60021584,2014,2623,1
60021584,2015,1975,3
60021584,2016,2013,3
60021584,2017,1844,4
60021584,2018,1728,5
60021584,2019,1769,5
60021584,2020,2219,3
60021588,2002,1581,1
60021588,2003,1627,1
60021588,2004,1694,1
60021588,2005,1474,2
60021588,2006,1359,3
60021588,2007,1631,2
60021588,2008,1488,3
60021588,2009,1572,3
60021588,2010,1855,2
60021588,2011,2363,1
60021588,2012,1587,4
60021588,2013,1814,3
60021588,2014,1891,3
60021588,2015,1764,4
60021588,2016,1810,4
60021588,2017,2336,2
60021588,2018,2106,3
60021588,2019,1656,6
60021588,2020,1815,5
60021606,2004,1694,1
60021606,2005,1759,1
60021606,2006,1543,2
60021606,2007,1631,2
60021606,2008,1728,2
60021606,2009,2176,1
60021606,2010,2287,1
60021620,1998,1367,1
60021620,1999,1426,1
60021620,2000,1481,1
60021620,2001,1531,1
60021620,2002,1581,1
60021620,2009,2176,1
60021620,2010,2287,1
60021620,2011,1674,3
60021620,2012,1766,3
60021620,2013,1814,3
60021620,2014,2166,2
60021620,2015,1975,3
60021620,2016,2778,1
60021620,2017,2831,1
60021620,2018,2944,1
60021620,2019,2476,2
60021620,2020,1587,7
60021624,1995,584,3
60021624,1996,575,5
60021624,1997,493,10
60021624,1998,493,13
60021624,1999,469,15
60021624,2000,445,18
60021624,2001,474,17
60021624,2002,509,16
60021624,2003,575,14
60021624,2004,570,16
60021624,2005,655,13
60021624,2006,644,15
60021624,2007,638,17
60021624,2008,597,21
60021624,2009,605,23
60021624,2010,623,24
60021624,2011,670,23
60021624,2012,763,20
60021624,2013,788,19
60021624,2014,857,17
60021624,2015,869,18
60021624,2016,811,21
60021624,2017,824,21
60021624,2018,866,20
60021624,2019,950,18
60021624,2020,1078,15
60021666,2001,1531,1
60021666,2002,1581,1
60021666,2003,1627,1
60021666,2004,1694,1
60021666,2005,1759,1
60021666,2006,1857,1
60021666,2007,1963,1
60021666,2008,2085,1
60021666,2009,2176,1
60021666,2010,1855,2
60021666,2011,1924,2
60021666,2012,2015,2
60021666,2013,2091,2
60021666,2014,1534,5
60021666,2015,1764,4
60021666,2016,1535,6
60021666,2017,1286,9
60021666,2018,1202,11
60021666,2019,1448,8
60021666,2020,1408,9
60021742,2011,1924,2
60021742,2012,2015,2
60021742,2013,2091,2
60021742,2014,1891,3
60021742,2015,1975,3
60021742,2016,2778,1
60021742,2017,2831,1
60021742,2018,2944,1
60021742,2020,3168,1
60021751,1997,1226,1
60021751,1998,1367,1
60021751,1999,1426,1
60021751,2000,1481,1
60021751,2001,1531,1
60021763,1995,685,2
60021763,1996,644,4
60021763,1997,765,4
60021763,1998,795,5
60021763,1999,763,6
60021763,2000,781,6
60021763,2001,804,6
60021763,2002,655,10
60021763,2003,575,14
60021763,2004,602,14
60021763,2005,543,19
60021763,2006,510,23
60021763,2007,484,27
60021763,2008,510,27
60021763,2009,477,33
60021763,2010,453,37
60021763,2011,403,46
60021763,2012,423,47
60021763,2013,380,55
60021763,2014,365,62
60021763,2015,340,71
60021763,2016,366,69
60021763,2017,369,71
60021763,2018,328,82
60021763,2019,318,86
60021763,2020,307,94
60021764,2005,1759,1
60021764,2006,1857,1
60021764,2007,1963,1
60021764,2008,2085,1
60021764,2009,2176,1
60021779,2009,2176,1
60021779,2010,2287,1
60021779,2011,1924,2
60021779,2012,2015,2
60021779,2013,2091,2
60021779,2014,2623,1
60021779,2015,2723,1
60021781,1995,868,1
60021781,1996,1086,1
60021781,1997,1226,1
60021781,1998,1367,1
60021781,1999,1426,1
60021781,2004,1421,2
60021781,2005,1474,2
60021781,2006,1359,3
60021781,2007,1433,3
60021781,2008,1341,4
60021781,2009,1572,3
60021781,2010,1616,3
60021781,2011,1517,4
60021781,2012,1587,4
60021781,2013,1814,3
60021781,2014,2166,2
60021781,2015,1975,3
60021781,2016,2778,1
60021781,2017,2336,2
60021781,2018,2410,2
60021781,2019,2476,2
60021781,2020,2003,4
60021782,2002,1581,1
60021782,2003,1168,3
60021782,2004,1110,4
60021782,2005,1153,4
60021782,2006,1243,4
60021782,2007,1297,4
60021782,2008,1728,2
60021782,2009,2176,1
60021782,2010,1855,2
60021782,2011,1924,2
60021782,2012,2446,1
60021782,2013,1814,3
60021782,2014,1891,3
60021782,2015,2258,2
60021782,2016,2290,2
60021782,2017,2336,2
60021782,2018,2410,2
60021782,2019,2476,2
60021782,2020,2568,2
60021783,2007,1963,1
60021783,2008,2085,1
60021783,2009,1800,2
60021783,2010,1855,2
60021783,2011,1924,2
60021783,2012,2446,1
60021783,2013,2543,1
60021783,2014,2166,2
60021783,2015,1975,3
60021783,2016,1653,5
60021783,2017,1570,6
60021783,2018,1417,8
60021783,2019,1537,7
60021783,2020,1408,9
60021784,1994,51,31
60021784,1995,48,66
60021784,1996,47,107
60021784,1997,49,136
60021784,1998,49,178
60021784,1999,45,189
60021784,2000,43,204
60021784,2001,39,214
60021784,2002,35,256
60021784,2003,33,284
60021784,2004,33,310
60021784,2005,32,337
60021784,2006,30,372
60021784,2007,28,404
60021784,2008,31,407
60021784,2009,30,425
60021784,2010,32,445
60021784,2011,29,470
60021784,2012,33,450
60021784,2013,31,480
60021784,2014,31,509
60021784,2015,30,512
60021784,2016,32,488
60021784,2017,30,507
60021784,2018,32,488
60021784,2019,38,472
60021784,2020,37,483
60021796,1994,383,3
60021796,1995,304,9
60021796,1996,323,14
60021796,1997,366,16
60021796,1998,345,23
60021796,1999,320,29
60021796,2000,306,33
60021796,2001,289,37
60021796,2002,231,51
60021796,2003,199,62
60021796,2004,182,74
60021796,2005,141,95
60021796,2006,135,108
60021796,2007,154,110
60021796,2008,144,122
60021796,2009,140,131
60021796,2010,152,130
60021796,2011,157,129
60021796,2012,140,155
60021796,2013,122,180
60021796,2014,131,180
60021796,2015,122,195
60021796,2016,99,231
60021796,2017,95,244
60021796,2018,109,225
60021796,2019,85,263
60021796,2020,81,283
60021797,2004,1694,1
60021797,2005,1759,1
60021797,2006,1857,1
60021797,2007,1963,1
60021797,2008,2085,1
60021797,2012,2446,1
60021797,2013,2543,1
60021797,2014,2623,1
60021797,2015,2723,1
60021797,2016,2778,1
60021797,2017,2336,2
60021797,2018,2106,3
60021797,2019,2154,3
60021797,2020,2219,3
60021811,2003,1627,1
60021811,2004,1694,1
60021811,2005,1759,1
60021811,2006,1857,1
60021811,2007,1963,1
60021828,2008,2085,1
60021828,2009,1572,3
60021828,2010,1616,3
60021828,2011,1674,3
60021828,2012,1766,3
60021828,2013,2091,2
60021841,2004,1694,1
60021841,2005,1759,1
60021841,2006,1857,1
60021841,2007,1963,1
60021841,2008,1341,4
60021841,2009,1410,4
60021841,2010,1461,4
60021841,2011,1394,5
60021841,2012,1444,5
60021841,2013,2091,2
60021841,2014,1891,3
60021841,2015,1764,4
60021841,2016,1810,4
60021841,2017,1844,4
60021841,2018,1890,4
60021841,2019,2476,2
60021841,2020,2568,2
60021843,2012,2446,1
60021843,2013,2543,1
60021843,2014,2166,2
60021843,2015,1975,3
60021843,2016,1535,6
60021843,2017,1286,9
60021843,2018,844,21
60021843,2019,814,23
60021843,2020,733,29
60021858,1994,618,1
60021858,1995,868,1
60021858,1996,644,4
60021858,1997,633,6
60021858,1998,725,6
60021858,1999,763,6
60021858,2000,781,6
60021858,2001,961,4
60021858,2002,1129,3
60021858,2003,821,7
60021858,2004,926,6
60021858,2005,732,11
60021858,2006,774,11
60021858,2007,865,10
60021858,2008,1081,7
60021858,2009,947,10
60021858,2010,1088,8
60021858,2011,1142,8
60021858,2012,973,12
60021858,2013,833,17
60021858,2014,857,17
60021858,2015,816,20
60021858,2016,754,24
60021858,2017,773,23
60021858,2018,921,18
60021858,2019,862,21
60021858,2020,792,25
60021859,1994,383,3
60021859,1995,304,9
60021859,1996,306,15
60021859,1997,312,21
60021859,1998,303,29
60021859,1999,304,31
60021859,2000,318,31
60021859,2001,295,36
60021859,2002,248,47
60021859,2003,240,52
60021859,2004,227,60
60021859,2005,207,72
60021859,2006,201,79
60021859,2007,211,81
60021859,2008,209,89
60021859,2009,215,92
60021859,2010,231,88
60021859,2011,219,98
60021859,2012,216,103
60021859,2013,238,97
60021859,2014,252,95
60021859,2015,254,96
60021859,2016,300,84
60021859,2017,323,80
60021859,2018,339,80
60021859,2019,296,93
60021859,2020,278,104
60021874,2011,2363,1
60021874,2012,2446,1
60021874,2013,2543,1
60021874,2014,2623,1
60021874,2015,2723,1
60021874,2017,2831,1
60021874,2018,2944,1
60021874,2019,3037,1
60021874,2020,3168,1
60021876,2011,2363,1
60021876,2012,2446,1
60021876,2013,2543,1
60021876,2014,2623,1
60021876,2015,2723,1
60021876,2016,2290,2
60021876,2017,2336,2
60021876,2018,2410,2
60021876,2019,2154,3
60021876,2020,1587,7
60021881,2019,3037,1
60021881,2020,3168,1
60021887,1999,1426,1
60021887,2000,1213,2
60021887,2001,961,4
60021887,2002,911,5
60021887,2003,959,5
60021887,2004,1110,4
60021887,2005,1284,3
60021887,2006,1857,1
60021889,1996,1086,1
60021889,1997,1226,1
60021889,1998,1367,1
60021889,1999,1426,1
60021889,2000,938,4
60021889,2001,1083,3
60021889,2002,1007,4
60021889,2003,886,6
60021889,2004,809,8
60021889,2005,977,6
60021889,2006,1045,6
60021889,2007,1086,6
60021889,2008,1341,4
60021889,2009,1800,2
60021889,2010,2287,1
60021889,2011,2363,1
60021889,2012,2446,1
60021889,2013,2091,2
60021889,2014,2166,2
60021889,2015,2258,2
60021889,2016,2013,3
60021889,2017,2336,2
60021889,2018,2944,1
60021889,2019,3037,1
60021889,2020,2219,3
60021890,2004,1421,2
60021890,2005,1284,3
60021890,2006,1243,4
60021890,2007,1185,5
60021890,2008,1249,5
60021890,2009,1206,6
60021890,2010,1342,5
60021890,2011,1394,5
60021890,2012,1587,4
60021890,2013,1495,5
60021890,2014,2166,2
60021890,2015,1764,4
60021890,2016,1810,4
60021890,2017,1844,4
60021890,2018,2106,3
60021890,2019,2154,3
60021890,2020,2219,3
60021895,1994,317,4
60021895,1995,506,4
60021895,1996,575,5
60021895,1997,633,6
60021895,1998,632,8
60021895,1999,763,6
60021895,2000,730,7
60021895,2001,702,8
60021895,2002,655,10
60021895,2003,722,9
60021895,2004,869,7
60021895,2005,685,12
60021895,2006,712,13
60021895,2007,776,12
60021895,2008,876,11
60021895,2009,873,12
60021895,2010,1034,9
60021895,2011,1215,7
60021895,2012,1251,7
60021895,2013,1091,10
60021895,2014,1045,12
60021895,2015,1180,10
60021895,2016,1092,12
60021895,2017,1113,12
60021895,2018,1140,12
60021895,2019,1229,11
60021895,2020,1333,10
60021902,1998,1367,1
60021902,1999,1007,3
60021902,2000,781,6
60021902,2001,702,8
60021902,2002,621,11
60021902,2003,548,15
60021902,2004,622,13
60021902,2005,611,15
60021902,2006,592,18
60021902,2007,638,17
60021902,2008,768,14
60021902,2009,759,16
60021902,2010,904,12
60021902,2011,979,11
60021902,2012,904,14
60021902,2013,869,16
60021902,2014,731,23
60021902,2015,668,29
60021902,2016,578,37
60021902,2017,530,43
60021902,2018,469,53
60021902,2019,468,56
60021902,2020,463,60
60021916,2017,2831,1
60021916,2018,2106,3
60021916,2019,2154,3
60021916,2020,2003,4
60021918,1994,62,26
60021918,1995,66,50
60021918,1996,61,83
60021918,1997,62,110
60021918,1998,66,135
60021918,1999,68,140
60021918,2000,67,148
60021918,2001,72,134
60021918,2002,68,147
60021918,2003,65,166
60021918,2004,67,175
60021918,2005,62,187
60021918,2006,58,215
60021918,2007,59,228
60021918,2008,68,218
60021918,2009,63,247
60021918,2010,60,265
60021918,2011,64,264
60021918,2012,67,269
60021918,2013,62,280
60021918,2014,80,259
60021918,2015,90,248
60021918,2016,84,263
60021918,2017,93,246
60021918,2018,86,258
60021918,2019,90,255
60021918,2020,89,271
60021927,2001,1531,1
60021927,2002,1581,1
60021927,2003,1627,1
60021927,2004,1694,1
60021927,2005,1759,1
60021931,1995,868,1
60021931,1996,431,9
60021931,1997,472,11
60021931,1998,455,15
60021931,1999,442,17
60021931,2000,429,19
60021931,2001,575,12
60021931,2002,655,10
60021931,2003,722,9
60021931,2004,622,13
60021931,2005,752,10
60021931,2006,644,15
60021931,2007,638,17
60021931,2008,698,16
60021931,2009,759,16
60021931,2010,573,27
60021931,2011,591,28
60021931,2012,515,36
60021931,2013,460,45
60021931,2014,453,49
60021931,2015,494,45
60021931,2016,501,45
60021931,2017,579,38
60021931,2018,648,33
60021931,2019,628,35
60021931,2020,611,39
60021944,1999,1426,1
60021944,2000,1481,1
60021944,2001,1531,1
60021944,2002,1581,1
60021944,2003,1627,1
60021944,2006,1857,1
60021944,2007,1963,1
60021944,2008,2085,1
60021944,2009,2176,1
60021944,2010,2287,1
60021944,2011,2363,1
60021944,2012,2015,2
60021944,2013,2091,2
60021944,2014,1534,5
60021944,2015,1305,8
60021944,2016,1424,7
60021944,2017,1464,7
60021944,2018,1333,9
60021944,2019,1656,6
60021944,2020,2219,3
60021955,1997,1226,1
60021955,1998,1367,1
60021955,1999,1164,2
60021955,2000,1213,2
60021955,2001,1252,2
60021955,2002,1581,1
60021955,2003,1627,1
60021955,2005,1759,1
60021955,2006,1857,1
60021955,2007,1963,1
60021955,2008,1728,2
60021955,2009,1572,3
60021955,2010,1855,2
60021955,2011,1924,2
60021955,2012,1766,3
60021955,2013,2091,2
60021955,2014,2166,2
60021955,2015,2258,2
60021955,2016,2013,3
60021955,2017,2054,3
60021955,2018,2106,3
60021955,2019,1769,5
60021955,2020,1815,5
60021967,2015,2723,1
60021967,2016,2778,1
60021967,2017,2831,1
60021967,2018,2944,1
60021967,2019,2476,2
60021967,2020,2568,2
60021976,2003,1627,1
60021976,2004,1231,3
60021976,2005,1284,3
60021976,2006,1243,4
60021976,2007,1185,5
60021976,2008,1081,7
60021976,2009,996,9
60021976,2010,991,10
60021976,2011,1078,9
60021976,2012,1179,8
60021976,2013,1394,6
60021976,2014,1891,3
60021976,2015,2258,2
60021976,2016,2290,2
60021976,2017,2336,2
60021976,2018,2944,1
60021988,1994,618,1
60021988,1995,868,1
60021988,1996,1086,1
60021988,1997,998,2
60021988,1998,1121,2
60021988,1999,1164,2
60021988,2000,1213,2
60021988,2001,1252,2
60021988,2002,1581,1
60021988,2003,1627,1
60021988,2004,1694,1
60021988,2005,1474,2
60021988,2006,1359,3
60021988,2007,1297,4
60021988,2008,1163,6
60021988,2009,1297,5
60021988,2010,1461,4
60021988,2011,1394,5
60021988,2012,1587,4
60021988,2013,1814,3
60021988,2014,1431,6
60021988,2015,1243,9
60021988,2016,1271,9
60021988,2017,1156,11
60021988,2018,1081,13
60021988,2019,1046,15
60021988,2020,871,22
60022002,1999,1426,1
60022002,2000,1058,3
60022002,2001,961,4
60022002,2002,1007,4
60022002,2003,1060,4
60022002,2004,1110,4
60022002,2005,1474,2
60022002,2006,1857,1
60022002,2007,1963,1
60022002,2008,1728,2
60022002,2009,2176,1
60022002,2010,2287,1
60022002,2011,1924,2
60022002,2012,1444,5
60022002,2013,1495,5
60022002,2014,1431,6
60022002,2015,1395,7
60022002,2016,1535,6
60022002,2017,2054,3
60022002,2018,2410,2
60022002,2019,2476,2
60022002,2020,2568,2
60022008,2008,2085,1
60022008,2009,2176,1
60022008,2010,2287,1
60022008,2011,2363,1
60022008,2012,2446,1
60022017,1995,584,3
60022017,1996,728,3
60022017,1997,695,5
60022017,1998,725,6
60022017,1999,763,6
60022017,2000,1058,3
60022017,2001,1083,3
60022017,2002,1581,1
60022017,2008,1728,2
60022017,2009,1800,2
60022017,2010,1855,2
60022017,2011,1291,6
60022017,2012,1347,6
60022017,2013,1641,4
60022017,2014,1534,5
60022017,2015,1494,6
60022017,2016,2290,2
60022017,2017,2336,2
60022017,2018,2410,2
60022017,2019,3037,1
60022017,2020,2568,2
60022020,1994,139,11
60022020,1995,150,21
60022020,1996,106,46
60022020,1997,109,65
60022020,1998,102,89
60022020,1999,91,102
60022020,2000,76,129
60022020,2001,72,134
60022020,2002,70,145
60022020,2003,69,159
60022020,2004,64,179
60022020,2005,66,178
60022020,2006,73,183
60022020,2007,72,195
60022020,2008,71,208
60022020,2009,74,215
60022020,2010,74,229
60022020,2011,70,246
60022020,2012,72,254
60022020,2013,75,260
60022020,2014,75,265
60022020,2015,74,266
60022020,2016,69,280
60022020,2017,63,303
60022020,2018,67,292
60022020,2019,60,318
60022020,2020,60,340
60022028,2005,1474,2
60022028,2006,1543,2
60022028,2007,1631,2
60022028,2008,1728,2
60022028,2009,1800,2
60022028,2011,2363,1
60022028,2012,2446,1
60022028,2013,2543,1
60022028,2014,2623,1
60022028,2015,2723,1
60022028,2016,2778,1
60022028,2017,2336,2
60022028,2018,2410,2
60022028,2019,1938,4
60022028,2020,2003,4
60022046,1994,618,1
60022046,1995,868,1
60022046,1996,1086,1
60022046,1997,998,2
60022046,1998,859,4
60022046,1999,903,4
60022046,2000,938,4
60022046,2001,751,7
60022046,2002,655,10
60022046,2003,686,10
60022046,2004,754,9
60022046,2005,732,11
60022046,2006,774,11
60022046,2007,957,8
60022046,2008,912,10
60022046,2009,873,12
60022046,2010,952,11
60022046,2011,979,11
60022046,2012,932,13
60022046,2013,1052,11
60022046,2014,1136,10
60022046,2015,1180,10
60022046,2016,1424,7
60022046,2017,1675,5
60022046,2018,1511,7
60022046,2019,1292,10
60022046,2020,1119,14
60022051,2005,1759,1
60022051,2006,1543,2
60022051,2007,1631,2
60022051,2008,1728,2
60022051,2009,1800,2
60022051,2010,1855,2
60022051,2011,2363,1
60022051,2012,2446,1
60022051,2013,2543,1
60022051,2014,2623,1
60022064,2001,1531,1
60022064,2002,1581,1
60022064,2003,1627,1
60022064,2004,1694,1
60022064,2005,1474,2
60022064,2006,1857,1
60022064,2007,1963,1
60022064,2008,1728,2
60022064,2009,1800,2
60022064,2010,2287,1
60022064,2011,2363,1
60022064,2012,2446,1
60022064,2017,2831,1
60022064,2018,2944,1
60022064,2019,3037,1
60022064,2020,3168,1
60022080,2020,3168,1
60022085,2020,3168,1
60022091,1997,1226,1
60022091,1998,1367,1
60022091,1999,1426,1
60022091,2000,1481,1
60022091,2001,1531,1
60022091,2012,2446,1
60022091,2013,2543,1
60022091,2014,2166,2
60022091,2015,1975,3
60022091,2016,1810,4
60022091,2017,1675,5
60022091,2018,1728,5
60022091,2019,1656,6
60022091,2020,1688,6
60022095,1999,1426,1
60022095,2000,1481,1
60022095,2001,1531,1
60022095,2002,1581,1
60022095,2003,1627,1
60022095,2004,1421,2
60022095,2005,1474,2
60022095,2006,1243,4
60022095,2007,1297,4
60022095,2008,1341,4
60022095,2009,1800,2
60022095,2010,1855,2
60022095,2012,2446,1
60022095,2013,2091,2
60022095,2014,1686,4
60022095,2015,1494,6
60022095,2016,1351,8
60022095,2017,1365,8
60022095,2018,1333,9
60022095,2019,1364,9
60022095,2020,1408,9
60022109,1994,383,3
60022109,1995,247,12
60022109,1996,208,25
60022109,1997,224,32
60022109,1998,241,38
60022109,1999,248,39
60022109,2000,238,45
60022109,2001,246,46
60022109,2002,262,45
60022109,2003,229,55
60022109,2004,199,68
60022109,2005,200,74
60022109,2006,193,83
60022109,2007,167,101
60022109,2008,166,109
60022109,2009,173,111
60022109,2010,174,117
60022109,2011,195,110
60022109,2012,205,110
60022109,2013,200,117
60022109,2014,186,127
60022109,2015,198,125
60022109,2016,165,149
60022109,2017,169,153
60022109,2018,167,157
60022109,2019,144,176
60022109,2020,135,193
60022112,2017,2831,1
60022112,2018,2944,1
60022112,2019,3037,1
60022112,2020,2219,3
60022113,1995,868,1
60022113,1996,728,3
60022113,1997,695,5
60022113,1998,795,5
60022113,1999,763,6
60022113,2000,846,5
60022113,2001,961,4
60022113,2002,1288,2
60022113,2003,1341,2
60022113,2004,1110,4
60022113,2005,1153,4
60022113,2006,898,8
60022113,2007,908,9
60022113,2008,912,10
60022113,2009,996,9
60022113,2010,991,10
60022113,2011,1291,6
60022113,2012,1347,6
60022113,2013,1495,5
60022113,2014,1891,3
60022113,2015,2258,2
60022113,2016,2778,1
60022113,2018,2410,2
60022113,2019,2476,2
60022113,2020,2219,3
60022116,1994,618,1
60022116,1995,868,1
60022116,1996,858,2
60022116,1997,857,3
60022116,1998,962,3
60022116,1999,1164,2
60022116,2000,938,4
60022116,2001,961,4
60022116,2002,1129,3
60022116,2003,1168,3
60022116,2004,1110,4
60022116,2005,1474,2
60022116,2006,1857,1
60022116,2007,1963,1
60022116,2008,1728,2
60022116,2009,1800,2
60022116,2010,1855,2
60022116,2011,1674,3
60022116,2012,1587,4
60022116,2013,1641,4
60022116,2014,1686,4
60022116,2015,1764,4
60022116,2016,2013,3
60022116,2017,2336,2
60022116,2018,2410,2
60022116,2019,3037,1
60022116,2020,3168,1
60022122,1994,618,1
60022122,1995,868,1
60022122,1996,1086,1
60022122,1997,1226,1
60022122,1998,1367,1
60022122,2004,1694,1
60022122,2005,1759,1
60022122,2006,1857,1
60022122,2007,1963,1
60022122,2008,1488,3
60022122,2009,1800,2
60022122,2010,1461,4
60022122,2011,1517,4
60022122,2012,1587,4
60022122,2013,2091,2
60022122,2014,2166,2
60022122,2016,2778,1
60022122,2017,2336,2
60022122,2018,2410,2
60022122,2019,2476,2
60022122,2020,2219,3
60022132,1994,317,4
60022132,1995,286,10
60022132,1996,293,16
60022132,1997,312,21
60022132,1998,310,28
60022132,1999,275,35
60022132,2000,291,35
60022132,2001,246,46
60022132,2002,214,54
60022132,2003,199,62
60022132,2004,199,68
60022132,2005,194,76
60022132,2006,197,81
60022132,2007,196,90
60022132,2008,177,103
60022132,2009,173,111
60022132,2010,155,126
60022132,2011,169,125
60022132,2012,165,129
60022132,2013,188,123
60022132,2014,180,134
60022132,2015,182,133
60022132,2016,181,140
60022132,2017,182,143
60022132,2018,164,160
60022132,2019,173,154
60022132,2020,176,158
60022134,1994,618,1
60022134,1995,685,2
60022134,1996,644,4
60022134,1997,765,4
60022134,1998,632,8
60022134,1999,511,13
60022134,2000,462,17
60022134,2001,474,17
60022134,2002,468,19
60022134,2003,485,19
60022134,2004,585,15
60022134,2005,600,16
60022134,2006,592,18
60022134,2007,622,18
60022134,2008,670,17
60022134,2009,724,17
60022134,2010,789,16
60022134,2011,769,18
60022134,2012,783,19
60022134,2013,741,22
60022134,2014,717,24
60022134,2015,696,27
60022134,2016,754,24
60022134,2017,759,24
60022134,2018,820,22
60022134,2019,814,23
60022134,2020,792,25
60022144,1994,383,3
60022144,1995,584,3
60022144,1996,575,5
60022144,1997,493,10
60022144,1998,455,15
60022144,1999,454,16
60022144,2000,396,22
60022144,2001,323,32
60022144,2002,326,33
60022144,2003,283,42
60022144,2004,248,54
60022144,2005,230,64
60022144,2006,234,66
60022144,2007,208,82
60022144,2008,219,84
60022144,2009,234,81
